sid,景点名称,攻略数量,评分,景区介绍,景点排名,经度,纬度,评论数量,旅游率,图片url,price
706045,日光岩Sunlight Rock,184,90.0,鼓浪屿的最佳观景点，从上而下俯视鼓浪屿全岛及厦门市区景象。,3.0,118.073971,24.448605,3940,0.55,https://img1.qunarzz.com/travel/d5/201404/22/e5121055bcc29047ddb12cfb.jpg_r_480x360x95_1a7c1604.jpg,¥25
714847,集美学村Jimeixue Village,129,90.0,风格中西合璧的大学城，可以在校园里感受浓重的学术氛围。,16.0,118.099097,24.572556,922,0.16,https://img1.qunarzz.com/travel/d5/1509/bf/e2ca9996457fec.jpg_r_480x360x95_9a26c0db.jpg,¥299
7481979,港仔后海滨浴场Gangzai Beach,7,88.0,,46.0,118.074523,24.44599,214,0.01,https://img1.qunarzz.com/travel/d8/1607/e5/7161cb7f4ac8159a.jpg_r_480x360x95_f2afecdb.jpg,¥159
7476165,海湾公园Bay Park,37,90.0,可在公园内远眺大海，吹海风，附近的酒吧街更是泡吧族们的最爱。,36.0,118.0827129933,24.4794001296,303,0.02,https://img1.qunarzz.com/travel/d4/1605/10/c7873c803bdd6bf7.jpg_r_480x360x95_fd1708ec.jpg,¥139
8756360,沙坡尾艺术西区Shapowei Art Zone West District,32,88.0,,3.0,118.093722,24.443942,91,0.0,https://img1.qunarzz.com/travel/d5/1707/42/34b105d03500b2b5.jpg_r_480x360x95_45649dc8.jpg,¥299
710600,厦门海底世界Xiamen Underwater World,22,82.0,有迄今为止中国发现最大的抹香鲸骨架。,2.0,118.077712,24.452178,1003,0.18,https://img1.qunarzz.com/travel/d8/1704/89/61b1b387f03d73b5.jpg_r_480x360x95_d88540e9.jpg,¥107
709219,天竺山森林公园Tianzhu Mountain Forest Park,2,82.0,来“厦门后花园”亲近自然，感受绿意盎然的山林风光，欣赏澄澈镜面的湖水倒影。,137.0,117.933101,24.596271,125,0.0,https://mp-piao-admincp.qunarzz.com/mp_piao_admin_mp_piao_admin/fusion/20209/1310ee5c01cda8fcdb6afeb42355c658.jpg_r_480x360x95_a7ef25f0.jpg,¥38.6
714584,菽庄花园Xinzhuang Garden,137,90.0,看闽南风格融合西洋色彩的园林景观。这里也有很好的观海点。,7.0,118.076176,24.445221,2251,0.48,https://img1.qunarzz.com/travel/d7/1701/a6/e5e50b2ea36af8b5.jpg_r_480x360x95_6cd42fc3.jpg,¥15
8454966,厦门科技馆Xiamen Science and Technology Museum,36,92.0,可以带孩子来这里感受新科技带来的乐趣，开拓孩子们的视野。,14.0,118.114726,24.496719,756,0.0,https://img1.qunarzz.com/travel/d5/1706/f9/766ea422fb4eddb5.jpg_r_480x360x95_c20ad048.jpg,¥120
5475488,风琴博物馆Organ Museum,57,88.0,在音乐之岛鼓浪屿逛风琴博物馆，看各种复古的风琴。,14.0,118.075014,24.453414,718,0.14,https://img1.qunarzz.com/travel/d0/1706/2f/396ff9cabcee5db5.jpg_r_480x360x95_7b4a224c.jpg,¥7.5
719556,皓月园Haoyue Garden,83,90.0,看郑成功巨型石像，纪念人民英雄。,18.0,118.082034,24.448247,1086,0.35,https://img1.qunarzz.com/travel/d3/1611/b3/7def5f41474073b5.jpg_r_480x360x95_46eee7c7.jpg,¥5
708445,北辰山Beichen Mountain,1,88.0,可以看十二龙潭瀑布，形态各异，水潭清澈见底。,220.0,118.257953,24.807123,94,0.0,https://img1.qunarzz.com/piao/fusion/1912/a7/3ca97bab4868cc02.jpg_r_480x360x95_1aeb0b0f.jpg,¥25
705073,厦门园林博览苑Xiamen Horticultural Expo Garden,11,90.0,园林大观园，一次性参观多种园林风格，空气清新很适合漫步。,41.0,118.0795386296,24.5791044969,389,0.0,https://tr-osdcp.qunarzz.com/tr-osd-vs-dapp-ugc/img/103bbeb7df211812c0078e433ce847fb.jpg_r_480x360x95_e3a6d48e.jpg,¥799
715428,胡里山炮台Hulishan Fort,245,92.0,这里有着大大小小的炮台，带你走近并了解那段历史。,11.0,118.112945,24.435578,2497,0.44,https://img1.qunarzz.com/travel/d4/1606/fe/7cdbdb6de7d5f79a.jpg_r_480x360x95_00af2ca5.jpg,¥23
9558432,顶上生态风景区,1,0.0,顶村村，距厦门岛约40公里，该山村平均海拔400米，有着600多年历史。如诗如画的山水、绿意盎然的植被、善良 淳朴的民风闻名遐迩。,244.0,118.090563,24.850649,2,0.0,https://img1.qunarzz.com/piao/fusion/1804/88/448df0e2b1bdbd02.jpg_r_480x360x95_888b49d5.jpg,¥12.5
5941496,鼓浪屿名人蜡像馆Gulangyu Celebrity Wax Museum,9,86.0,,6.0,118.08161,24.450796,424,0.02,https://img1.qunarzz.com/travel/poi/201406/06/aa3df01fddee63cdddb12cfb.jpg_r_480x360x95_78b910a8.jpg,¥72
9221554,厦门老院子景区Xiamen Old Courtyard Scenic Spot,4,84.0,置身渔村古厝，身临其境感受传统文化，观看大型实景演出，寻找闽南民族文化脉络。,33.0,118.081444,24.630215,220,0.0,https://img1.qunarzz.com/piao/fusion/2011/31/631e2ad8a5ebce02.jpg_r_480x360x95_f2fcbf09.jpg,¥99
709283,嘉庚公园Jiageng Park,20,90.0,陈嘉庚建筑群的重要组成部分，了解陈嘉庚先生的生平。,82.0,118.111944,24.571767,418,0.02,https://mp-commentcp.qunarzz.com/mp_comment_mp_comment/1560021766822100715000000xvexo1E9B_D_640_10000.jpg_r_480x360x95_21f9ec30.jpg,¥0.6
708188,厦门市博物馆Xiamen City Museum,8,88.0,,48.0,118.115823,24.497075,137,0.01,https://img1.qunarzz.com/travel/poi/1803/c7/b84cff6d62276737.jpg_r_480x360x95_57bd990d.jpg,¥30
705180,厦门青少年天文科技馆Xiamen Youth Astronomy Science & Technology Museum,2,96.0,,74.0,118.0911867013,24.4881820679,502,0.0,https://img1.qunarzz.com/travel/poi/201303/14/866f269607599716ddb12cfb.jpg_r_480x360x95_3ae23cfe.jpg,¥120
7468843,金光湖Jinguang Lake,2,86.0,,96.0,117.973631,24.755763,107,0.0,https://img1.qunarzz.com/travel/d7/1602/54/4e214c41ef0f4ef7.jpg_r_480x360x95_21fb8989.jpg,¥25
7468905,德安古堡,0,78.0,,232.0,118.169896,24.855321,36,0.0,https://img1.qunarzz.com/travel/poi/1408/26/8d5284c02d024093ffffffffc8d65eac.jpg_r_480x360x95_22cc2292.jpg,¥28
9716026,云上厦门观光厅Clouds Above Xiamen Viewing Platform,4,84.0,,22.0,118.095728,24.441585,231,0.0,https://mp-piao-admincp.qunarzz.com/mp_piao_admin_mp_piao_admin/fusion/20222/7e0d727122deb2507fb4e16e2eb6ae74.jpg_r_480x360x95_1d4a8e37.jpg,¥148
9532640,颠倒博物馆Inverted Photo Gallery,4,90.0,,4.0,118.0895114726,24.460464622,69,0.0,https://img1.qunarzz.com/travel/d4/1710/71/6272ad5b8253ffb5.jpg_r_480x360x95_d5323e7e.jpg,¥65
7560094,五缘湾湿地公园Wuyuanwan Wetland Park,46,92.0,漫步木栈道，看水鸟在氤氲雾气中起落飞翔，享受城市绿肺的清新空气。,31.0,118.183063,24.524161,299,0.0,https://img1.qunarzz.com/travel/d2/1508/23/afd256d05c9a8c.jpg_r_480x360x95_e1aa098f.jpg,¥53
7482086,演武大桥Yanwu Bridge,40,92.0,,176.0,118.0995,24.438477,115,0.0,https://img1.qunarzz.com/travel/poi/1410/16/6adcdb4a4a927b18ffffffffc8d65eac.jpg_r_480x360x95_06431f2a.jpg,¥299
7647142,海上明珠观光塔Sea Pearl Tourist Tower,2,90.0,,17.0,118.091386,24.488075,90,0.0,https://flight-feed.qunarzz.com/as3/180/image/poi_vishnu/77f0daa6-7ecc-4132-bf0a-de9a4cacdb45.jpg_480x360_b215d047.jpg_480x360_ab6d17ca.jpg,¥49.9
5475486,海天堂构Sea paradise,15,92.0,看中西合并的建筑风格，随意遐想当时人们的生活。,10.0,118.079399,24.44942,441,0.14,https://img1.qunarzz.com/travel/d5/1611/69/df047e52984c80b5.jpg_r_480x360x95_09b3b726.jpg,¥74.5
705299,钢琴博物馆Piano museum,63,88.0,在音乐之岛鼓浪屿逛钢琴博物馆，看各种造型奇特的的古钢琴。,5.0,118.07624,24.444581,825,0.21,https://img1.qunarzz.com/travel/d1/1606/2b/e14ab8d11f92389a.jpg_r_480x360x95_9f0062de.jpg,¥129
719021,毓园Yu Garden,10,86.0,为纪念林巧稚大夫而建的纪念馆，恬静的园林景观，景色不错。,50.0,118.079654,24.447017,256,0.2,https://img1.qunarzz.com/travel/d4/1512/3d/b075731857534f7.jpg_r_480x360x95_8946754c.jpg,¥79
7476939,鼓浪屿龙头路,192,92.0,鼓浪屿龙头路是鼓浪屿主要街道之一，美食、购物，应有尽有，小资情调十足。,22.0,118.078533,24.451077,127,0.05,https://img1.qunarzz.com/travel/d8/1504/d0/7071febf60c39e.jpg_r_480x360x95_9fd7d459.jpg,¥159
3235129,中国唱片博物馆China Record Museum,5,82.0,,59.0,118.07956,24.44962,55,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-space/img/71aa4e34c601a3385b5eb95e07406425.jpg_r_480x360x95_c3b400ac.jpg,¥45
9719246,番婆楼Fanpo Building,1,82.0,洛可可风格融入中国特色的漂亮建筑物，拥有岛上最高大的门楼。,13.0,118.074081,24.451554,91,0.0,https://img1.qunarzz.com/travel/poi/1707/2c/232c2dd4d8a8bf37.jpg_r_480x360x95_0c993871.jpg,¥74.53
9204287,古龙酱文化园Gulong Sauce Cultural Park,1,92.0,,566.0,118.1471900091,24.6539726257,45,0.0,https://flight-feed.qunarzz.com/as3/180/image/poi_vishnu/9abc19b6-3f8a-4d80-8b4d-6a5f2bf509ac.jpg_480x360_1c8ebdfd.jpg_480x360_e509bc1c.jpg,¥5
8458821,百年鼓浪屿博物馆,1,0.0,百年鼓浪屿博物馆位于福建省厦门市鼓浪屿福建路62号。,104.0,118.078098,24.450213,2,0.0,https://img1.qunarzz.com/travel/d7/1607/ef/6023916b5416f29a.jpg_r_480x360x95_806dd9ae.jpg,¥88
703189,中山公园Zhongshan Park,54,90.0,,27.0,118.096405,24.465472,309,0.06,https://img1.qunarzz.com/travel/d2/1502/f1/1849c6a6a0a766.jpg_r_480x360x95_d953ae0a.jpg,¥468
712176,大嶝岛Dadeng Island,14,70.0,,30.0,118.350464,24.560407,140,0.0,https://img1.qunarzz.com/travel/d2/1504/4e/ce4b624a27b729.jpg_r_480x360x95_567849de.jpg,¥49
702575,万国建筑博览World Architecture Expo,13,90.0,各种风格各异、中西合壁的中外建筑非常值得一看。,17.0,118.075118,24.453174,403,0.24,https://img1.qunarzz.com/travel/d8/1508/d8/98e623286ed4fb.jpg_r_480x360x95_7bbb69f3.jpg,¥48
707672,郑成功纪念馆Zheng Chenggong Memorial Hall,17,88.0,是国内非常大的郑成功文物文献收藏中心和研究基地。,30.0,118.07333,24.449014,267,0.08,https://img1.qunarzz.com/travel/d2/1711/d7/efb2842bfad41db5.jpg_r_480x360x95_63e9db3c.jpg,¥129
7468927,帷幕开啦红地毯蜡像艺术馆Red Carpet Wax Museum,3,88.0,,37.0,118.079168,24.451844,262,0.0,https://img1.qunarzz.com/travel/d6/1507/80/7c8c8eef19a5e.jpg_r_480x360x95_032139a1.jpg,¥234
711541,龙舟池The Lake of Dragon Boat,22,88.0,,224.0,118.1044288844,24.5706934793,134,0.02,https://img1.qunarzz.com/travel/poi/1411/69/69d493dd561306c5cdb.jpg_r_480x360x95_aca5433f.jpg,¥328
5941491,鼓浪屿日本领事馆旧址,3,66.0,日本领事馆建于1897年，由中国工匠王天赐设计承建，以拱券宽廊仿英式别墅为基调，使用西洋双柱桁架与中国传统坡顶相折衷，具有维多利亚时代的某些建筑特征，女墙和廊沿压条下均采用闽南土陶烧制的花瓶为装饰，古朴典雅。领事馆面积600平方米，两层…,21.0,118.079452,24.450726,10,0.01,https://img1.qunarzz.com/travel/poi/201406/06/0a07633f15114b39ddb12cfb.jpg_r_480x360x95_28fc14ea.jpg,¥159
702186,华侨博物院Oversea Chinese Museum,7,88.0,全面及系统地展示华侨华人历史的综合性博物馆。,107.0,118.096436,24.448364,138,0.0,https://img1.qunarzz.com/travel/d3/1512/f7/41b2f5385d5886f7.jpg_r_480x360x95_2c7f1b3b.jpg,¥55
5941483,英国领事馆旧址,4,60.0,,52.0,118.079793,24.451581,9,0.01,https://img1.qunarzz.com/travel/poi/201406/06/45072b86c0f11d29ddb12cfb.jpg_r_480x360x95_6f17250f.jpg,¥129
715565,英雄三岛Heroes Three-island,3,80.0,,309.0,118.335925,24.549326,47,0.0,https://mp-commentcp.qunarzz.com/mp_comment_mp_comment/1552763103290100b0u000000iz0ls7AB2_D_640_10000.jpg_r_480x360x95_6e710e56.jpg,¥38
7481867,协和礼拜堂Union Church,1,88.0,,58.0,118.078869,24.45036,25,0.0,https://img1.qunarzz.com/travel/d1/1611/a6/d16b560c04684fb5.jpg_r_480x360x95_39a4fa51.jpg,¥129
7482299,陈嘉庚纪念胜地Chen Kah Kee Memorial Resort,1,82.0,,141.0,118.113976,24.575963,141,0.0,https://img1.qunarzz.com/piao/fusion/1805/42/2676b35524090d02.jpg_r_480x360x95_7fd46354.jpg,¥0.3
7481905,五通灯塔公园Xiamen Wutong Lighthouse Park,5,94.0,,106.0,118.199639,24.530003,56,0.0,https://img1.qunarzz.com/travel/poi/1410/15/35f75ea89aaa2d1dffffffffc8d65eac.jpg_r_480x360x95_f2f443cc.jpg,¥55
26639610,时空魔方Time-Space Rubik’s Cube,0,96.0,,,118.085365,24.461054,92,0.0,https://img1.qunarzz.com/piao/fusion/2007/b6/82e7e3fbe7c5902.jpg_r_480x360x95_2e9e397e.jpg,¥65
26577707,星空失恋博物馆Xingkongshilian Museum,0,94.0,,,118.095719,24.441409,3,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,¥28.89
23352343,星空魔幻城Star Magic City,0,90.0,,,118.0947218486,24.4424752763,9,0.0,https://flight-feed.qunarzz.com/as3/267/image/poi_vishnu/0052dd97-93a3-46b8-a131-7d1f3108de94.jpg_480x360_a7e6f15d.jpg_480x360_127ae204.jpg,¥28.89
23346146,中非世野野生动物园Zhongfei Shiye Yesheng Zoo,0,70.0,,,118.33754,24.640705,13,0.0,https://mp-piao-admincp.qunarzz.com/mp_piao_admin_mp_piao_admin/fusion/202112/a3133e511c61d5f7784e4dd6eaaa842d.jpg_r_480x360x95_22e0a1cb.jpg,¥49.5
23027860,厦门红点设计博物馆Xiamen Hongdian Sheji Museum,0,86.0,,,118.198256,24.5327,15,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-space/img/f76f68a3bbac5d2e59f176dcfcf20304.jpeg_r_480x360x95_e513eaa3.jpeg,¥28
23010952,凌云玉石博物馆Lingyunyushi Museum,0,98.0,,,118.162152,24.535226,36,0.0,https://tr-osdcp.qunarzz.com/tr-osd-tr-space/img/e0b1acf4369b180418950b4ebfd69a31.jpg_r_480x360x95_1acda229.jpg,¥28.5
20959113,莲福美术馆Lianfu Gallery,0,0.0,,,118.114448,24.494219,0,0.0,https://img1.qunarzz.com/travel/poi/201408/06/7dc8cc10cb6b007cc8d65eac.gif_r_480x360x95_08d929d7.gif,¥60
18717419,归来园Homecoming Garden,0,96.0,,,118.108511,24.572064,11,0.0,https://flight-feed.qunarzz.com/as3/180/image/poi_vishnu/f38e9bfa-52ff-4923-9324-70bf846e7d8c.jpg_480x360_d65c04f0.jpg_480x360_5f0f0882.jpg,¥228
